Year,Week,Position,Rank,Player,Field Goals,Field Goal Attempts,Percentage,Longest Kick,Kicks below 20,Kicks from 20-29,Kicks from 30-39,Kicks from 40-49,50+,Extra Points Made,Extra Point Attempts,Games played,Fantasy Points,Fantasy Points per Week,Rostered Percentage,Extra Points Attempted
2019,5,K,5,Ka'imi Fairbairn (HOU),2,2,100.0,50,0,1,0,0,1,5,,1,13.0,13.0,0.3%,7
2019,5,K,6,Greg Zuerlein (NYJ),3,4,75.0,47,0,0,2,1,0,2,,1,12.0,12.0,0.7%,2
2019,5,K,7,Randy Bullock (TEN),3,3,100.0,48,0,2,0,1,0,2,,1,12.0,12.0,1.0%,2
2019,5,K,8,Chris Boswell (PIT),3,3,100.0,41,0,1,1,1,0,2,,1,12.0,12.0,9.5%,2
2019,5,K,9,Brandon McManus (DEN),2,3,66.7,46,0,0,0,2,0,2,,1,10.0,10.0,86.4%,2
2019,5,K,10,Mason Crosby (GB),2,2,100.0,38,0,1,1,0,0,4,,1,10.0,10.0,3.7%,4
2019,5,K,11,Josh Lambo (FA),2,2,100.0,38,0,0,2,0,0,3,,1,9.0,9.0,0.1%,3
2019,5,K,12,Mike Nugent (FA),2,2,100.0,37,0,1,1,0,0,3,,1,9.0,9.0,0.0%,4
2019,5,K,13,Robbie Gould (SF),1,4,25.0,44,0,0,0,1,0,4,,1,8.0,8.0,14.5%,4
2019,5,K,14,Chase McLaughlin (FA),2,3,66.7,45,0,0,1,1,0,1,,1,8.0,8.0,0.0%,1
2019,5,K,15,Jake Elliott (PHI),1,1,100.0,28,0,1,0,0,0,4,,1,7.0,7.0,26.1%,4
2019,5,K,16,Matt Gay (LAR),1,1,100.0,42,0,0,0,1,0,3,,1,7.0,7.0,98.5%,3
2019,5,K,17,Wil Lutz (NO),1,1,100.0,29,0,1,0,0,0,4,,1,7.0,7.0,3.8%,4
2019,5,K,18,Jason Myers (SEA),1,2,50.0,42,0,0,0,1,0,3,,1,7.0,7.0,0.7%,3
2019,5,K,19,Daniel Carlson (LV),1,1,100.0,41,0,0,0,1,0,3,,1,7.0,7.0,92.0%,3
2019,5,K,20,Harrison Butker (KC),2,2,100.0,36,0,1,1,0,0,1,,1,7.0,7.0,96.6%,1
2019,5,K,21,Matt Bryant (FA),1,1,100.0,35,0,0,1,0,0,3,,1,6.0,6.0,0.1%,3
2019,5,K,22,Brett Maher (DAL),1,3,33.3,36,0,0,1,0,0,3,,1,6.0,6.0,2.3%,3
2019,5,K,23,Joey Slye (WAS),0,2,0.0,0,0,0,0,0,0,4,,1,4.0,4.0,1.0%,5
2019,5,K,24,Aldrick Rosas (FA),1,1,100.0,32,0,0,1,0,0,1,,1,4.0,4.0,0.0%,1
2019,5,K,25,Eddy Pineiro (FA),0,0,0,0,0,0,0,0,0,3,,1,3.0,3.0,0.1%,3
2019,5,K,26,Austin Seibert (DET),1,1,100.0,30,0,0,1,0,0,0,,1,3.0,3.0,0.5%,0
2019,5,K,27,Stephen Hauschka (FA),0,0,0,0,0,0,0,0,0,2,,1,2.0,2.0,0.0%,2
2019,5,K,28,Cairo Santos (CHI),0,4,0.0,0,0,0,0,0,0,1,,1,1.0,1.0,0.9%,1
2019,5,K,29,Dustin Hopkins (LAC),0,0,0,0,0,0,0,0,0,1,,1,1.0,1.0,10.4%,1
2019,5,K,30,Sam Ficken (FA),0,1,0.0,0,0,0,0,0,0,0,,1,0.0,0.0,0.0%,0
2019,5,K,31,Michael Palardy (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,33.3%,0
2019,5,K,32,Ty Long (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,0.7%,0
2019,6,K,1,Matt Prater (ARI),5,5,100.0,54,0,2,0,1,2,1,,1,21.0,21.0,74.8%,1
2019,6,K,2,Brett Maher (DAL),3,4,75.0,62,0,0,1,0,2,1,,1,14.0,14.0,2.3%,1
2019,6,K,3,Justin Tucker (BAL),3,3,100.0,49,0,1,0,2,0,2,,1,13.0,13.0,99.7%,2
2019,6,K,4,Brandon McManus (DEN),3,3,100.0,53,0,0,1,1,1,1,,1,13.0,13.0,86.4%,1
2019,6,K,5,Mason Crosby (GB),3,3,100.0,48,0,1,1,1,0,2,,1,12.0,12.0,3.7%,2
2019,6,K,6,Jake Elliott (PHI),2,2,100.0,53,0,0,0,1,1,2,,1,10.0,10.0,26.1%,2
2019,6,K,7,Matt Bryant (FA),2,2,100.0,44,0,1,0,1,0,3,,1,10.0,10.0,0.1%,4
2019,6,K,8,Zane Gonzalez (CAR),2,2,100.0,39,0,1,1,0,0,4,,1,10.0,10.0,0.6%,4
2019,6,K,9,Robbie Gould (SF),2,3,66.7,34,0,1,1,0,0,2,,1,8.0,8.0,14.5%,2
2019,6,K,10,Jason Myers (SEA),2,2,100.0,38,0,1,1,0,0,2,,1,8.0,8.0,0.7%,3
2019,6,K,11,Dan Bailey (FA),1,1,100.0,39,0,0,1,0,0,5,,1,8.0,8.0,0.0%,5
2019,6,K,12,Wil Lutz (NO),2,2,100.0,47,0,1,0,1,0,1,,1,8.0,8.0,3.8%,1
2019,6,K,13,Harrison Butker (KC),1,2,50.0,41,0,0,0,1,0,3,,1,7.0,7.0,96.6%,3
2019,6,K,14,Chris Boswell (PIT),1,1,100.0,20,0,1,0,0,0,3,,1,6.0,6.0,9.5%,3
2019,6,K,15,Sam Ficken (FA),1,1,100.0,38,0,0,1,0,0,3,,1,6.0,6.0,0.0%,3
2019,6,K,16,Matt Gay (LAR),1,1,100.0,54,0,0,0,0,1,1,,1,6.0,6.0,98.5%,1
2019,6,K,17,Ka'imi Fairbairn (HOU),1,2,50.0,44,0,0,0,1,0,2,,1,6.0,6.0,0.3%,3
2019,6,K,18,Josh Lambo (FA),2,2,100.0,32,0,1,1,0,0,0,,1,6.0,6.0,0.1%,0
2019,6,K,19,Mike Nugent (FA),0,1,0.0,0,0,0,0,0,0,5,,1,5.0,5.0,0.0%,5
2019,6,K,20,Dustin Hopkins (LAC),1,2,50.0,21,0,1,0,0,0,2,,1,5.0,5.0,10.4%,2
2019,6,K,21,Randy Bullock (TEN),1,1,100.0,22,0,1,0,0,0,2,,1,5.0,5.0,1.0%,2
2019,6,K,22,Chase McLaughlin (FA),1,2,50.0,38,0,0,1,0,0,2,,1,5.0,5.0,0.0%,2
2019,6,K,23,Joey Slye (WAS),3,5,60.0,49,0,0,0,0,0,4,,1,4.0,4.0,1.0%,4
2019,6,K,24,Jason Sanders (MIA),1,1,100.0,39,0,0,1,0,0,1,,1,4.0,4.0,1.5%,1
2019,6,K,25,Aldrick Rosas (FA),0,0,0,0,0,0,0,0,0,2,,1,2.0,2.0,0.0%,2
2019,6,K,26,Austin Seibert (DET),0,0,0,0,0,0,0,0,0,2,,1,2.0,2.0,0.5%,3
2019,6,K,27,Greg Zuerlein (NYJ),0,0,0,0,0,0,0,0,0,1,,1,1.0,1.0,0.7%,1
2019,6,K,28,Kasey Redfern (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,0.0%,0
2019,6,K,29,Ty Long (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,0.7%,0
2019,6,K,30,Cody Parkey (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,0.1%,0
2019,6,K,31,Michael Palardy (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,33.3%,0
2019,7,K,1,Brett Maher (DAL),3,3,100.0,63,0,2,0,0,1,4,,1,15.0,15.0,2.3%,4
2019,7,K,2,Greg Zuerlein (NYJ),3,4,75.0,55,0,2,0,0,1,4,,1,15.0,15.0,0.7%,4
2019,7,K,3,Josh Lambo (FA),4,4,100.0,37,0,3,1,0,0,1,,1,13.0,13.0,0.1%,1
2019,7,K,4,Stephen Hauschka (FA),3,3,100.0,45,0,0,1,2,0,2,,1,13.0,13.0,0.0%,2
2019,7,K,5,Ka'imi Fairbairn (HOU),3,3,100.0,47,0,1,1,1,0,2,,1,12.0,12.0,0.3%,2
2019,7,K,6,Harrison Butker (KC),3,3,100.0,39,0,1,2,0,0,3,,1,12.0,12.0,96.6%,3
2019,7,K,7,Justin Tucker (BAL),3,3,100.0,28,0,3,0,0,0,3,,1,12.0,12.0,99.7%,3
2019,7,K,8,Chase McLaughlin (FA),2,2,100.0,50,0,1,0,0,1,2,,1,10.0,10.0,0.0%,2
2019,7,K,9,Jason Myers (SEA),3,4,75.0,35,0,0,3,0,0,1,,1,10.0,10.0,0.7%,1
2019,7,K,10,Wil Lutz (NO),2,4,50.0,39,0,0,2,0,0,4,,1,10.0,10.0,3.8%,4
2019,7,K,11,Zane Gonzalez (CAR),2,2,100.0,47,0,0,1,1,0,3,,1,10.0,10.0,0.6%,3
2019,7,K,12,Robbie Gould (SF),3,4,75.0,29,0,3,0,0,0,0,,1,9.0,9.0,14.5%,0
2019,7,K,13,Matt Prater (ARI),1,1,100.0,46,0,0,0,1,0,3,,1,7.0,7.0,74.8%,3
2019,7,K,14,Mike Nugent (FA),1,1,100.0,34,0,0,1,0,0,4,,1,7.0,7.0,0.0%,4
2019,7,K,15,Daniel Carlson (LV),1,1,100.0,45,0,0,0,1,0,3,,1,7.0,7.0,92.0%,3
2019,7,K,16,Eddy Pineiro (FA),1,1,100.0,46,0,0,0,1,0,2,,1,6.0,6.0,0.1%,2
2019,7,K,17,Dan Bailey (FA),0,1,0.0,0,0,0,0,0,0,6,,1,6.0,6.0,0.0%,6
2019,7,K,18,Mason Crosby (GB),0,0,0,0,0,0,0,0,0,6,,1,6.0,6.0,3.7%,6
2019,7,K,19,Cody Parkey (FA),1,1,100.0,45,0,0,0,1,0,2,,1,6.0,6.0,0.1%,3
2019,7,K,20,Matt Bryant (FA),1,2,50.0,52,0,0,0,0,1,1,,1,6.0,6.0,0.1%,1
2019,7,K,21,Randy Bullock (TEN),1,1,100.0,38,0,0,1,0,0,2,,1,5.0,5.0,1.0%,2
2019,7,K,22,Jake Elliott (PHI),1,1,100.0,38,0,0,1,0,0,1,,1,4.0,4.0,26.1%,1
2019,7,K,23,Adam Vinatieri (FA),0,0,0,0,0,0,0,0,0,4,,1,4.0,4.0,0.2%,4
2019,7,K,24,Aldrick Rosas (FA),0,1,0.0,0,0,0,0,0,0,3,,1,3.0,3.0,0.0%,3
2019,7,K,25,Jason Sanders (MIA),0,0,0,0,0,0,0,0,0,3,,1,3.0,3.0,1.5%,3
2019,7,K,26,Kasey Redfern (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,0.0%,0
2019,7,K,27,Sam Ficken (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,0.0%,0
2019,7,K,28,Ty Long (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,0.7%,0
2019,7,K,29,Dustin Hopkins (LAC),0,1,0.0,0,0,0,0,0,0,0,,1,0.0,0.0,10.4%,0
2019,7,K,30,Brandon McManus (DEN),0,1,0.0,0,0,0,0,0,0,0,,1,0.0,0.0,86.4%,0
2019,8,K,1,Dan Bailey (FA),4,4,100.0,50,0,2,0,1,1,1,,1,16.0,16.0,0.0%,1
2019,8,K,2,Adam Vinatieri (FA),3,4,75.0,55,0,0,0,1,2,0,,1,14.0,14.0,0.2%,1
2019,8,K,3,Jason Myers (SEA),2,2,100.0,54,0,0,0,1,1,3,,1,12.0,12.0,0.7%,3
2019,8,K,4,Cody Parkey (FA),2,2,100.0,51,0,0,0,1,1,3,,1,12.0,12.0,0.1%,3
2019,8,K,5,Josh Lambo (FA),3,3,100.0,43,0,2,0,1,0,2,,1,12.0,12.0,0.1%,3
2019,8,K,6,Zane Gonzalez (CAR),3,3,100.0,50,0,0,2,0,1,0,,1,11.0,11.0,0.6%,0
2019,8,K,7,Chris Boswell (PIT),2,3,66.7,42,0,0,0,2,0,3,,1,11.0,11.0,9.5%,3
2019,8,K,8,Matt Gay (LAR),3,3,100.0,48,0,2,0,1,0,0,,1,10.0,10.0,98.5%,0
2019,8,K,9,Ka'imi Fairbairn (HOU),2,2,100.0,40,0,0,1,1,0,3,,1,10.0,10.0,0.3%,3
2019,8,K,10,Dustin Hopkins (LAC),3,3,100.0,43,0,1,1,1,0,0,,1,10.0,10.0,10.4%,0
2019,8,K,11,Eddy Pineiro (FA),3,5,60.0,25,1,2,0,0,0,1,,1,10.0,10.0,0.1%,1
2019,8,K,12,Mike Nugent (FA),2,4,50.0,29,0,2,0,0,0,3,,1,9.0,9.0,0.0%,3
2019,8,K,13,Robbie Gould (SF),1,1,100.0,20,0,1,0,0,0,6,,1,9.0,9.0,14.5%,6
2019,8,K,14,Matt Prater (ARI),1,2,50.0,52,0,0,0,0,1,4,,1,9.0,9.0,74.8%,4
2019,8,K,15,Austin Seibert (DET),2,2,100.0,47,0,0,1,1,0,1,,1,8.0,8.0,0.5%,1
2019,8,K,16,Daniel Carlson (LV),1,1,100.0,44,0,0,0,1,0,3,,1,7.0,7.0,92.0%,3
2019,8,K,17,Matt Bryant (FA),2,4,50.0,47,0,0,1,1,0,0,,1,7.0,7.0,0.1%,0
2019,8,K,18,Mason Crosby (GB),1,1,100.0,35,0,0,1,0,0,4,,1,7.0,7.0,3.7%,4
2019,8,K,19,Brandon McManus (DEN),2,2,100.0,29,0,2,0,0,0,1,,1,7.0,7.0,86.4%,1
2019,8,K,20,Wil Lutz (NO),1,2,50.0,26,0,1,0,0,0,4,,1,7.0,7.0,3.8%,4
2019,8,K,21,Harrison Butker (KC),1,2,50.0,28,0,1,0,0,0,3,,1,6.0,6.0,96.6%,3
2019,8,K,22,Greg Zuerlein (NYJ),1,1,100.0,23,0,1,0,0,0,3,,1,6.0,6.0,0.7%,3
2019,8,K,23,Chase McLaughlin (FA),1,2,50.0,20,0,1,0,0,0,2,,1,5.0,5.0,0.0%,2
2019,8,K,24,Jake Elliott (PHI),1,1,100.0,37,0,0,1,0,0,2,,1,5.0,5.0,26.1%,3
2019,8,K,25,Joey Slye (WAS),1,1,100.0,41,0,0,0,1,0,0,,1,4.0,4.0,1.0%,0
2019,8,K,26,Randy Bullock (TEN),1,1,100.0,28,0,1,0,0,0,1,,1,4.0,4.0,1.0%,1
2019,8,K,27,Jason Sanders (MIA),0,0,0,0,0,0,0,0,0,2,,1,2.0,2.0,1.5%,2
2019,8,K,28,Aldrick Rosas (FA),0,0,0,0,0,0,0,0,0,2,,1,2.0,2.0,0.0%,3
2019,8,K,29,Stephen Hauschka (FA),0,1,0.0,0,0,0,0,0,0,1,,1,1.0,1.0,0.0%,2
2019,8,K,30,Sam Ficken (FA),0,0,0,0,0,0,0,0,0,1,,1,1.0,1.0,0.0%,1
2019,8,K,31,Kasey Redfern (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,0.0%,0
2019,8,K,32,Ty Long (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,0.7%,0
2019,8,K,33,Michael Palardy (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,33.3%,0
2019,9,K,1,Harrison Butker (KC),4,4,100.0,54,0,1,0,2,1,2,,1,18.0,18.0,96.6%,2
2019,9,K,2,Michael Badgley (FA),4,5,80.0,43,0,1,1,2,0,2,,1,16.0,16.0,0.0%,2
2019,9,K,3,Chris Boswell (PIT),4,4,100.0,51,0,2,1,0,1,2,,1,16.0,16.0,9.5%,2
2019,9,K,4,Brett Maher (DAL),3,4,75.0,52,0,1,1,0,1,4,,1,15.0,15.0,2.3%,4
2019,9,K,5,Sam Ficken (FA),3,4,75.0,52,0,1,0,1,1,1,,1,13.0,13.0,0.0%,1
2019,9,K,6,Austin Seibert (DET),4,4,100.0,39,0,1,3,0,0,1,,1,13.0,13.0,0.5%,1
2019,9,K,7,Matt Gay (LAR),2,3,66.7,45,0,0,0,2,0,4,,1,12.0,12.0,98.5%,4
2019,9,K,8,Aldrick Rosas (FA),4,4,100.0,29,0,4,0,0,0,0,,1,12.0,12.0,0.0%,1
2019,9,K,9,Ka'imi Fairbairn (HOU),2,3,66.7,52,0,0,0,1,1,2,,1,11.0,11.0,0.3%,3
2019,9,K,10,Jake Elliott (PHI),3,3,100.0,38,0,2,1,0,0,1,,1,10.0,10.0,26.1%,2
2019,9,K,11,Dustin Hopkins (LAC),3,3,100.0,39,0,1,2,0,0,0,,1,9.0,9.0,10.4%,0
2019,9,K,12,Nick Folk (NE),2,2,100.0,22,1,1,0,0,0,2,,1,8.0,8.0,86.1%,2
2019,9,K,13,Jason Myers (SEA),2,4,50.0,37,0,1,1,0,0,2,,1,8.0,8.0,0.7%,3
2019,9,K,14,Brandon McManus (DEN),1,1,100.0,43,0,0,0,1,0,3,,1,7.0,7.0,86.4%,3
2019,9,K,15,Stephen Hauschka (FA),1,1,100.0,42,0,0,0,1,0,3,,1,7.0,7.0,0.0%,3
2019,9,K,16,Justin Tucker (BAL),1,1,100.0,39,0,0,1,0,0,4,,1,7.0,7.0,99.7%,5
2019,9,K,17,Daniel Carlson (LV),1,2,50.0,32,0,0,1,0,0,4,,1,7.0,7.0,92.0%,4
2019,9,K,18,Joey Slye (WAS),1,2,50.0,35,0,0,1,0,0,3,,1,6.0,6.0,1.0%,4
2019,9,K,19,Matt Prater (ARI),1,1,100.0,23,0,1,0,0,0,3,,1,6.0,6.0,74.8%,3
2019,9,K,20,Jason Sanders (MIA),1,2,50.0,26,0,1,0,0,0,3,,1,6.0,6.0,1.5%,3
2019,9,K,21,Dan Bailey (FA),1,1,100.0,29,0,1,0,0,0,2,,1,5.0,5.0,0.0%,3
2019,9,K,22,Mason Crosby (GB),1,1,100.0,54,0,0,0,0,1,0,,1,5.0,5.0,3.7%,0
2019,9,K,23,Zane Gonzalez (CAR),1,1,100.0,36,0,0,1,0,0,2,,1,5.0,5.0,0.6%,2
2019,9,K,24,Robbie Gould (SF),0,0,0,0,0,0,0,0,0,4,,1,4.0,4.0,14.5%,4
2019,9,K,25,Adam Vinatieri (FA),1,2,50.0,25,0,1,0,0,0,1,,1,4.0,4.0,0.2%,2
2019,9,K,26,Josh Lambo (FA),1,1,100.0,30,0,0,1,0,0,0,,1,3.0,3.0,0.1%,0
2019,9,K,27,Eddy Pineiro (FA),0,0,0,0,0,0,0,0,0,2,,1,2.0,2.0,0.1%,2
2019,9,K,28,Ryan Succop (TB),0,3,0.0,0,0,0,0,0,0,2,,1,2.0,2.0,18.5%,2
2019,9,K,29,Ty Long (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,0.7%,0
2019,9,K,30,Michael Palardy (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,33.3%,0
2019,10,K,1,Harrison Butker (KC),4,5,80.0,43,0,0,2,2,0,2,,1,16.0,16.0,96.6%,3
2019,10,K,2,Younghoe Koo (ATL),4,4,100.0,48,0,0,3,1,0,2,,1,15.0,15.0,15.6%,2
2019,10,K,3,Matt Gay (LAR),3,3,100.0,45,0,0,1,2,0,3,,1,14.0,14.0,98.5%,3
2019,10,K,4,Jason Sanders (MIA),3,3,100.0,48,0,0,0,3,0,1,,1,13.0,13.0,1.5%,1
2019,10,K,5,Sam Ficken (FA),2,3,66.7,53,0,0,1,0,1,4,,1,12.0,12.0,0.0%,4
2019,10,K,6,Chase McLaughlin (FA),3,4,75.0,47,0,0,1,2,0,1,,1,12.0,12.0,0.0%,1
2019,10,K,7,Jason Myers (SEA),2,2,100.0,46,0,0,0,2,0,3,,1,11.0,11.0,0.7%,3
2019,10,K,8,Zane Gonzalez (CAR),2,2,100.0,54,0,0,1,0,1,3,,1,11.0,11.0,0.6%,3
2019,10,K,9,Wil Lutz (NO),3,3,100.0,47,0,2,0,1,0,0,,1,10.0,10.0,3.8%,0
2019,10,K,10,Daniel Carlson (LV),2,3,66.7,40,0,1,0,1,0,2,,1,9.0,9.0,92.0%,3
2019,10,K,11,Matt Prater (ARI),2,2,100.0,54,0,1,0,0,1,1,,1,9.0,9.0,74.8%,1
2019,10,K,12,Randy Bullock (TEN),2,2,100.0,42,0,0,1,1,0,1,,1,8.0,8.0,1.0%,1
2019,10,K,13,Dan Bailey (FA),2,2,100.0,27,0,2,0,0,0,2,,1,8.0,8.0,0.0%,2
2019,10,K,14,Austin Seibert (DET),2,2,100.0,47,0,1,0,1,0,1,,1,8.0,8.0,0.5%,2
2019,10,K,15,Mason Crosby (GB),1,1,100.0,47,0,0,0,1,0,3,,1,7.0,7.0,3.7%,3
2019,10,K,16,Justin Tucker (BAL),0,0,0,0,0,0,0,0,0,7,,1,7.0,7.0,99.7%,7
2019,10,K,17,Michael Badgley (FA),1,1,100.0,27,0,1,0,0,0,3,,1,6.0,6.0,0.0%,3
2019,10,K,18,Brett Maher (DAL),1,2,50.0,23,0,1,0,0,0,3,,1,6.0,6.0,2.3%,3
2019,10,K,19,Adam Vinatieri (FA),2,2,100.0,39,0,1,1,0,0,0,,1,6.0,6.0,0.2%,1
2019,10,K,20,Joey Slye (WAS),1,1,100.0,50,0,0,0,0,1,1,,1,6.0,6.0,1.0%,1
2019,10,K,21,Chris Boswell (PIT),1,1,100.0,33,0,0,1,0,0,2,,1,5.0,5.0,9.5%,2
2019,10,K,22,Greg Zuerlein (NYJ),1,2,50.0,30,0,0,1,0,0,1,,1,4.0,4.0,0.7%,1
2019,10,K,23,Ryan Succop (TB),0,0,0,0,0,0,0,0,0,3,,1,3.0,3.0,18.5%,4
2019,10,K,24,Eddy Pineiro (FA),0,0,0,0,0,0,0,0,0,2,,1,2.0,2.0,0.1%,3
2019,10,K,25,Stephen Hauschka (FA),0,2,0.0,0,0,0,0,0,0,2,,1,2.0,2.0,0.0%,2
2019,10,K,26,Aldrick Rosas (FA),0,0,0,0,0,0,0,0,0,1,,1,1.0,1.0,0.0%,2
2019,10,K,27,Ty Long (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,0.7%,0
2019,10,K,28,Michael Palardy (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,33.3%,0
2019,11,K,1,Stephen Hauschka (FA),3,3,100.0,51,0,1,1,0,1,4,,1,15.0,15.0,0.0%,4
2019,11,K,2,Brandon McManus (DEN),3,4,75.0,47,0,1,0,2,0,2,,1,13.0,13.0,86.4%,2
2019,11,K,3,Justin Tucker (BAL),2,3,66.7,46,0,0,1,1,0,5,,1,12.0,12.0,99.7%,5
2019,11,K,4,Younghoe Koo (ATL),3,4,75.0,38,0,2,1,0,0,2,,1,11.0,11.0,15.6%,2
2019,11,K,5,Wil Lutz (NO),2,2,100.0,44,0,1,0,1,0,4,,1,11.0,11.0,3.8%,4
2019,11,K,6,Michael Badgley (FA),3,4,75.0,49,0,2,0,1,0,0,,1,10.0,10.0,0.0%,0
2019,11,K,7,Nick Folk (NE),3,3,100.0,39,0,1,2,0,0,0,,1,9.0,9.0,86.1%,0
2019,11,K,8,Zane Gonzalez (CAR),2,2,100.0,43,0,1,0,1,0,2,,1,9.0,9.0,0.6%,3
2019,11,K,9,Brett Maher (DAL),2,2,100.0,34,0,0,2,0,0,3,,1,9.0,9.0,2.3%,3
2019,11,K,10,Chase McLaughlin (FA),1,1,100.0,43,0,0,0,1,0,3,,1,7.0,7.0,0.0%,3
2019,11,K,11,Matt Gay (LAR),1,1,100.0,55,0,0,0,0,1,2,,1,7.0,7.0,98.5%,2
2019,11,K,12,Harrison Butker (KC),1,1,100.0,41,0,0,0,1,0,3,,1,7.0,7.0,96.6%,3
2019,11,K,13,Adam Vinatieri (FA),1,1,100.0,34,0,0,1,0,0,4,,1,7.0,7.0,0.2%,4
2019,11,K,14,Greg Zuerlein (NYJ),1,1,100.0,38,0,0,1,0,0,2,,1,5.0,5.0,0.7%,2
2019,11,K,15,Jake Elliott (PHI),1,1,100.0,42,0,0,0,1,0,1,,1,5.0,5.0,26.1%,1
2019,11,K,16,Randy Bullock (TEN),1,2,50.0,40,0,0,0,1,0,1,,1,5.0,5.0,1.0%,1
2019,11,K,17,Daniel Carlson (LV),1,1,100.0,20,0,1,0,0,0,2,,1,5.0,5.0,92.0%,2
2019,11,K,18,Dustin Hopkins (LAC),1,2,50.0,44,0,0,0,1,0,0,,1,4.0,4.0,10.4%,0
2019,11,K,19,Sam Ficken (FA),0,1,0.0,0,0,0,0,0,0,4,,1,4.0,4.0,0.0%,5
2019,11,K,20,Matt Prater (ARI),0,0,0,0,0,0,0,0,0,3,,1,3.0,3.0,74.8%,3
2019,11,K,21,Joey Slye (WAS),1,1,100.0,31,0,0,1,0,0,0,,1,3.0,3.0,1.0%,0
2019,11,K,22,Austin Seibert (DET),0,2,0.0,0,0,0,0,0,0,3,,1,3.0,3.0,0.5%,3
2019,11,K,23,Dan Bailey (FA),0,0,0,0,0,0,0,0,0,3,,1,3.0,3.0,0.0%,3
2019,11,K,24,Jason Sanders (MIA),0,0,0,0,0,0,0,0,0,2,,1,2.0,2.0,1.5%,2
2019,11,K,25,Josh Lambo (FA),0,1,0.0,0,0,0,0,0,0,1,,1,1.0,1.0,0.1%,1
2019,11,K,26,Eddy Pineiro (FA),0,2,0.0,0,0,0,0,0,0,1,,1,1.0,1.0,0.1%,1
2019,11,K,27,Chris Boswell (PIT),0,1,0.0,0,0,0,0,0,0,1,,1,1.0,1.0,9.5%,1
2019,11,K,28,Ka'imi Fairbairn (HOU),0,1,0.0,0,0,0,0,0,0,1,,1,1.0,1.0,0.3%,1
2019,11,K,29,Ty Long (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,0.7%,0
2019,11,K,30,Michael Palardy (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,33.3%,0
2019,12,K,1,Dustin Hopkins (LAC),4,4,100.0,42,0,1,2,1,0,1,,1,14.0,14.0,10.4%,1
2019,12,K,2,Chase McLaughlin (FA),3,3,100.0,48,0,2,0,1,0,4,,1,14.0,14.0,0.0%,4
2019,12,K,3,Austin Seibert (DET),2,3,66.7,40,0,1,0,1,0,5,,1,12.0,12.0,0.5%,5
2019,12,K,4,Chris Boswell (PIT),3,3,100.0,47,0,2,0,1,0,1,,1,11.0,11.0,9.5%,1
2019,12,K,5,Wil Lutz (NO),2,2,100.0,41,0,0,1,1,0,4,,1,11.0,11.0,3.8%,4
2019,12,K,6,Younghoe Koo (ATL),3,3,100.0,40,0,1,1,1,0,1,,1,11.0,11.0,15.6%,1
2019,12,K,7,Matt Prater (ARI),3,4,75.0,49,0,2,0,1,0,1,,1,11.0,11.0,74.8%,1
2019,12,K,8,Joey Slye (WAS),2,3,66.7,52,0,0,0,1,1,1,,1,10.0,10.0,1.0%,3
2019,12,K,9,Sam Ficken (FA),2,3,66.7,35,0,1,1,0,0,4,,1,10.0,10.0,0.0%,4
2019,12,K,10,Brett Maher (DAL),3,4,75.0,46,0,2,0,1,0,0,,1,10.0,10.0,2.3%,0
2019,12,K,11,Josh Lambo (FA),2,2,100.0,50,0,0,0,1,1,0,,1,9.0,9.0,0.1%,0
2019,12,K,12,Nick Folk (NE),2,4,50.0,44,0,0,0,2,0,1,,1,9.0,9.0,86.1%,1
2019,12,K,13,Justin Tucker (BAL),1,1,100.0,34,0,0,1,0,0,6,,1,9.0,9.0,99.7%,6
2019,12,K,14,Ka'imi Fairbairn (HOU),2,2,100.0,36,0,0,2,0,0,2,,1,8.0,8.0,0.3%,2
2019,12,K,15,Stephen Hauschka (FA),2,2,100.0,39,0,1,1,0,0,2,,1,8.0,8.0,0.0%,2
2019,12,K,16,Greg Zuerlein (NYJ),2,2,100.0,46,0,0,1,1,0,0,,1,7.0,7.0,0.7%,0
2019,12,K,17,Eddy Pineiro (FA),2,2,100.0,26,0,2,0,0,0,1,,1,7.0,7.0,0.1%,2
2019,12,K,18,Jason Sanders (MIA),1,1,100.0,36,0,0,1,0,0,3,,1,6.0,6.0,1.5%,3
