Year,Week,Position,Rank,Player,Receptions,Targets,Receiving Yards,Yards per Reception,Longest Reception,Catches >20 Yards,Receiving Touchdowns,Rushing Attempts,Rushing Yards,Rushing Touchdowns,Flags,Games played,Fantasy Points,Fantasy Points per Week,Rostered Percentage,Catches > 20 Yards,Longest Catch
2015,3,WR,38,Jamison Crowder (BUF),6,6,45,7.5,,,0,0,0,0,0,1,12.5,12.5,6.0%,0,15
2015,3,WR,39,Keshawn Martin (FA),3,3,33,11.0,,,1,0,0,0,0,1,12.3,12.3,0.0%,0,13
2015,3,WR,40,Phillip Dorsett II (HOU),2,3,43,21.5,,,1,0,0,0,0,1,12.3,12.3,0.1%,1,35
2015,3,WR,41,Cecil Shorts (FA),6,9,58,9.7,,,0,0,0,0,0,1,11.8,11.8,0.0%,0,18
2015,3,WR,42,Pierre Garcon (FA),5,12,64,12.8,,,0,0,0,0,0,1,11.4,11.4,0.0%,0,19
2015,3,WR,43,Jordan Matthews (SF),6,8,49,8.2,,,0,0,0,0,0,1,10.9,10.9,0.0%,0,17
2015,3,WR,44,Allen Robinson II (LAR),4,9,68,17.0,,,0,0,0,0,0,1,10.8,10.8,89.4%,2,37
2015,3,WR,45,Golden Tate (FA),5,7,57,11.4,,,0,0,0,0,0,1,10.7,10.7,0.0%,1,33
2015,3,WR,46,Malcom Floyd (FA),4,7,63,15.8,,,0,0,0,0,0,1,10.3,10.3,,1,39
2015,3,WR,47,Dorial Green-Beckham (FA),2,3,22,11.0,,,1,0,0,0,0,1,10.2,10.2,0.4%,0,19
2015,3,WR,48,Quincy Enunwa (FA),5,10,50,10.0,,,0,0,0,0,0,1,10.0,10.0,0.0%,1,26
2015,3,WR,49,Willie Snead IV (SF),5,7,44,8.8,,,0,0,0,0,0,1,9.4,9.4,0.0%,0,15
2015,3,WR,50,John Brown (FA),3,5,62,20.7,,,0,0,0,0,0,1,9.2,9.2,0.0%,2,27
2015,3,WR,51,Louis Murphy (FA),3,6,61,20.3,,,0,0,0,0,0,1,9.1,9.1,0.0%,1,33
2015,3,WR,52,Bennie Fowler III (FA),4,4,50,12.5,,,0,0,0,0,0,1,9.0,9.0,0.0%,0,13
2015,3,WR,53,Cole Beasley (FA),4,4,49,12.3,,,0,0,0,0,0,1,8.9,8.9,0.3%,1,20
2015,3,WR,54,Tavon Austin (FA),5,5,38,7.6,,,0,0,0,0,0,1,8.8,8.8,0.0%,0,12
2015,3,WR,55,Marques Colston (FA),4,6,47,11.8,,,0,0,0,0,0,1,8.7,8.7,0.0%,1,22
2015,3,WR,56,Nate Washington (FA),4,9,42,10.5,,,0,0,0,0,0,1,8.2,8.2,0.0%,0,14
2015,3,WR,57,Mike Wallace (FA),3,4,49,16.3,,,0,0,0,0,0,1,7.9,7.9,0.0%,0,19
2015,3,WR,58,Robert Woods (TEN),4,5,38,9.5,,,0,0,0,0,0,1,7.8,7.8,77.4%,0,16
2015,3,WR,59,DeVante Parker (NE),3,7,46,15.3,,,0,0,0,0,0,1,7.6,7.6,25.4%,0,19
2015,3,WR,60,Michael Crabtree (FA),4,9,36,9.0,,,0,0,0,0,0,1,7.6,7.6,0.0%,0,14
2015,3,WR,61,Steve Johnson (FA),3,5,46,15.3,,,0,0,0,0,0,1,7.6,7.6,0.0%,1,30
2015,3,WR,62,Leonard Hankerson (FA),3,6,45,15.0,,,0,0,0,0,0,1,7.5,7.5,0.0%,1,21
2015,3,WR,63,Andre Holmes (FA),1,1,3,3.0,,,1,0,0,0,0,1,7.3,7.3,0.0%,0,3
2015,3,WR,64,Devin Smith (FA),3,9,39,13.0,,,0,0,0,0,0,1,6.9,6.9,0.0%,0,16
2015,3,WR,65,Doug Baldwin (FA),3,3,35,11.7,,,0,0,0,0,0,1,6.5,6.5,0.0%,1,22
2015,3,WR,66,Vincent Jackson (FA),2,4,40,20.0,,,0,0,0,0,0,1,6.0,6.0,0.0%,1,21
2015,3,WR,67,Taylor Gabriel (FA),3,5,28,9.3,,,0,0,0,0,0,1,5.8,5.8,0.1%,0,11
2015,3,WR,68,Jarius Wright (FA),3,4,28,9.3,,,0,0,0,0,0,1,5.8,5.8,0.0%,0,17
2015,3,WR,69,Jordan Norwood (FA),3,3,27,9.0,,,0,0,0,0,0,1,5.7,5.7,0.0%,0,17
2015,3,WR,70,Mohamed Sanu Sr. (MIA),2,4,28,14.0,,,0,1,6,0,0,1,5.4,5.4,0.0%,0,19
2015,3,WR,71,Harry Douglas (FA),3,6,20,6.7,,,0,0,0,0,0,1,5.0,5.0,0.0%,0,10
2015,3,WR,72,Sammy Watkins (GB),1,2,39,39.0,,,0,0,0,0,0,1,4.9,4.9,4.0%,1,39
2015,3,WR,73,Marlon Brown (FA),2,5,29,14.5,,,0,0,0,0,0,1,4.9,4.9,0.0%,1,21
2015,3,WR,74,Darrius Heyward-Bey (FA),3,3,19,6.3,,,0,0,0,0,0,1,4.9,4.9,0.0%,0,7
2015,3,WR,75,Bryan Walters (FA),2,3,28,14.0,,,0,0,0,0,0,1,4.8,4.8,0.0%,1,23
2015,3,WR,76,Rashad Ross (FA),2,2,27,13.5,,,0,0,0,0,0,1,4.7,4.7,0.0%,1,20
2015,3,WR,77,Eddie Royal (FA),3,3,17,5.7,,,0,0,0,0,0,1,4.7,4.7,0.0%,0,9
2015,3,WR,78,Justin Hunter (FA),1,2,29,29.0,,,0,0,0,0,0,1,3.9,3.9,0.0%,1,29
2015,3,WR,79,Michael Campanaro (FA),2,2,11,5.5,,,0,1,8,0,0,1,3.9,3.9,0.0%,0,11
2015,3,WR,80,Andrew Hawkins (FA),2,6,18,9.0,,,0,0,0,0,0,1,3.8,3.8,0.0%,0,10
2015,3,WR,81,Adam Thielen (MIN),2,4,16,8.0,,,0,0,0,0,0,1,3.6,3.6,90.4%,0,11
2015,3,WR,82,Anquan Boldin (FA),2,4,16,8.0,,,0,0,0,0,0,1,3.6,3.6,0.1%,0,14
2015,3,WR,83,Markus Wheaton (FA),2,3,16,8.0,,,0,0,0,0,0,1,3.6,3.6,0.0%,0,12
2015,3,WR,84,Ricardo Lockette (FA),1,2,23,23.0,,,0,0,0,0,0,1,3.3,3.3,0.0%,1,23
2015,3,WR,85,Lance Moore (FA),2,3,10,5.0,,,0,0,0,0,0,1,3.0,3.0,0.0%,0,5
2015,3,WR,86,Ryan Grant (FA),2,5,9,4.5,,,0,0,0,0,0,1,2.9,2.9,0.0%,0,6
2015,3,WR,87,Jason Avant (FA),2,4,8,4.0,,,0,0,0,0,0,1,2.8,2.8,0.0%,0,5
2015,3,WR,88,Andre Roberts (CAR),1,3,18,18.0,,,0,0,0,0,0,1,2.8,2.8,0.0%,0,18
2015,3,WR,89,Chris Conley (HOU),1,1,16,16.0,,,0,0,0,0,0,1,2.6,2.6,0.9%,0,16
2015,3,WR,90,De'Anthony Thomas (FA),2,2,12,6.0,,,0,1,-7,0,0,1,2.5,2.5,0.0%,0,9
2015,3,WR,91,Marlon Moore (FA),1,1,15,15.0,,,0,0,0,0,0,1,2.5,2.5,0.0%,0,15
2015,3,WR,92,Chris Givens (FA),0,0,0,0,,,0,1,24,0,0,1,2.4,2.4,0.0%,0,0
2015,3,WR,93,Devin Funchess (DET),1,4,14,14.0,,,0,0,0,0,0,1,2.4,2.4,0.0%,0,14
2015,3,WR,94,Brenton Bersin (FA),1,2,13,13.0,,,0,0,0,0,0,1,2.3,2.3,0.0%,0,13
2015,3,WR,95,Marqise Lee (FA),1,2,13,13.0,,,0,0,0,0,0,1,2.3,2.3,0.0%,0,13
2015,3,WR,96,Michael Floyd (FA),1,5,12,12.0,,,0,0,0,0,0,1,2.2,2.2,0.0%,0,12
2015,3,WR,97,Greg Jennings (FA),1,3,10,10.0,,,0,0,0,0,0,1,2.0,2.0,0.0%,0,10
2015,3,WR,98,Brandon Coleman (FA),1,3,9,9.0,,,0,0,0,0,0,1,1.9,1.9,0.0%,0,9
2015,3,WR,99,Charles Johnson (FA),1,2,9,9.0,,,0,0,0,0,0,1,1.9,1.9,0.0%,0,9
2015,3,WR,100,Quinton Patton (FA),1,3,7,7.0,,,0,0,0,0,0,1,1.7,1.7,0.2%,0,7
2015,3,WR,101,Nick Williams (FA),1,1,6,6.0,,,0,0,0,0,0,1,1.6,1.6,0.0%,0,6
2015,3,WR,102,Aaron Dobson (FA),1,3,5,5.0,,,0,0,0,0,0,1,1.5,1.5,0.0%,0,5
2015,3,WR,103,Corey Brown (FA),0,0,0,0,,,0,1,12,0,0,1,1.2,1.2,0.2%,0,0
2015,3,WR,104,Andre Caldwell (FA),1,1,2,2.0,,,0,0,0,0,0,1,1.2,1.2,0.0%,0,2
2015,3,WR,105,Chandler Worthy (FA),1,1,-1,-1.0,,,0,0,0,0,0,1,0.9,0.9,,0,0
2015,3,WR,106,J.J. Jones (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2015,3,WR,107,Stedman Bailey (FA),0,1,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2015,3,WR,108,Kenny Stills (FA),0,1,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2015,3,WR,109,Marquess Wilson (FA),0,2,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2015,3,WR,110,Russell Shepard (FA),0,1,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2015,3,WR,111,Josh Bellamy (FA),0,2,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2015,3,WR,112,Marcus Thigpen (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2015,3,WR,113,Jaron Brown (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2015,3,WR,114,Brice Butler (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2015,3,WR,115,Duke Williams (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2015,3,WR,116,Terrance Williams (FA),0,2,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2015,3,WR,117,Griff Whalen (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2015,3,WR,118,Kamar Aiken (FA),0,1,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2015,3,WR,119,Dontrelle Inman (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2015,3,WR,120,Devin Street (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2015,3,WR,121,TJ Jones (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2015,3,WR,122,Davante Adams (LV),0,2,0,0,,,0,0,0,0,0,1,0.0,0.0,99.9%,0,0
2015,3,WR,123,Ryan Davis (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2015,3,WR,124,Brittan Golden (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2015,3,WR,125,Chris Matthews (FA),0,1,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2015,3,WR,126,Albert Wilson (FA),0,3,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2015,3,WR,127,James Wright (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2015,3,WR,128,Jeff Janis (FA),0,1,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2015,3,WR,129,Cody Latimer (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2015,3,WR,130,Matthew Slater (NE),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2015,3,WR,131,Miles Austin (FA),0,4,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2015,3,WR,132,Brandon Tate (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2015,3,WR,133,Andre Johnson (FA),0,1,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2015,3,WR,134,Eric Weems (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2015,3,WR,135,Torrey Smith (FA),0,2,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2015,3,WR,136,Seyi Ajirotutu (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2015,3,WR,137,Marc Mariani (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2015,3,WR,138,Dwayne Harris (FA),0,1,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2015,3,WR,139,Roddy White (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2015,3,WR,140,Riley Cooper (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2015,3,WR,141,Marcus Easley (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2015,3,WR,142,Ty Montgomery (NE),2,2,14,7.0,,,1,0,0,0,0,1,0.0,0.0,1.0%,0,8
2015,3,WR,143,Tyler Lockett (SEA),0,1,0,0,,,0,0,0,0,0,1,0.0,0.0,88.8%,0,0
2015,3,WR,144,Nelson Agholor (NE),0,4,0,0,,,0,0,0,0,0,1,0.0,0.0,0.6%,0,0
2015,3,WR,145,Sammie Coates (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2015,3,WR,146,Geremy Davis (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2015,3,WR,147,Lucky Whitehead (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2015,3,WR,148,Keith Mumphery (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2015,3,WR,149,Tony Washington (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,,0,0
2015,3,WR,150,DeAndrew White (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2015,3,WR,151,Cameron Meredith (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2015,3,WR,152,Bradley Marquez (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2015,4,WR,1,Vincent Jackson (FA),10,15,147,14.7,,,1,0,0,0,0,1,30.7,30.7,0.0%,4,23
2015,4,WR,2,Tavon Austin (FA),6,7,96,16.0,,,2,2,20,0,0,1,29.6,29.6,0.0%,1,47
2015,4,WR,3,Allen Hurns (FA),11,15,116,10.5,,,1,0,0,0,0,1,28.6,28.6,0.0%,1,26
2015,4,WR,4,Jeremy Maclin (FA),11,13,148,13.5,,,0,0,0,0,0,1,25.8,25.8,0.0%,3,44
2015,4,WR,5,DeAndre Hopkins (ARI),9,22,157,17.4,,,0,0,0,0,0,1,24.7,24.7,85.8%,3,28
2015,4,WR,6,Leonard Hankerson (FA),6,8,103,17.2,,,1,0,0,0,0,1,22.3,22.3,0.0%,1,55
2015,4,WR,7,Mike Wallace (FA),8,10,83,10.4,,,1,0,0,0,0,1,22.3,22.3,0.0%,0,18
2015,4,WR,8,Brandon Marshall (FA),7,11,128,18.3,,,0,0,0,0,0,1,19.8,19.8,0.1%,2,58
2015,4,WR,9,Kenny Stills (FA),5,8,81,16.2,,,1,0,0,0,0,1,19.1,19.1,0.0%,1,42
2015,4,WR,10,Cecil Shorts (FA),6,10,87,14.5,,,1,0,0,0,1,1,18.7,18.7,0.0%,1,42
2015,4,WR,11,Kamar Aiken (FA),5,7,77,15.4,,,1,0,0,0,0,1,18.7,18.7,0.0%,1,20
2015,4,WR,12,Pierre Garcon (FA),7,8,55,7.9,,,1,0,0,0,0,1,18.5,18.5,0.0%,0,14
2015,4,WR,13,Eddie Royal (FA),7,10,54,7.7,,,1,0,0,0,0,1,18.4,18.4,0.0%,1,21
2015,4,WR,14,Demaryius Thomas (FA),9,12,93,10.3,,,0,0,0,0,0,1,18.3,18.3,0.1%,2,30
2015,4,WR,15,Keenan Allen (LAC),4,7,72,18.0,,,1,0,0,0,0,1,17.2,17.2,99.7%,2,31
2015,4,WR,16,Dwayne Harris (FA),5,6,51,10.2,,,1,0,0,0,0,1,16.1,16.1,0.0%,1,21
2015,4,WR,17,Ted Ginn Jr. (FA),2,3,18,9.0,,,2,0,0,0,0,1,15.8,15.8,0.0%,0,12
2015,4,WR,18,John Brown (FA),7,10,75,10.7,,,0,1,13,0,0,1,15.8,15.8,0.0%,0,14
2015,4,WR,19,A.J. Green (ARI),7,10,82,11.7,,,0,0,0,0,0,1,15.2,15.2,7.3%,1,36
2015,4,WR,20,Riley Cooper (FA),2,3,72,36.0,,,1,0,0,0,0,1,15.2,15.2,0.0%,1,62
2015,4,WR,21,Willie Snead IV (SF),6,6,89,14.8,,,0,0,0,0,0,1,14.9,14.9,0.0%,1,20
2015,4,WR,22,Larry Fitzgerald (FA),7,9,99,14.1,,,0,0,0,0,1,1,14.9,14.9,0.1%,2,22
2015,4,WR,23,Amari Cooper (CLE),4,9,49,12.3,,,1,0,0,0,0,1,14.9,14.9,92.1%,1,26
2015,4,WR,24,James Jones (FA),5,6,98,19.6,,,0,0,0,0,0,1,14.8,14.8,0.0%,2,38
2015,4,WR,25,Stefon Diggs (BUF),6,10,87,14.5,,,0,0,0,0,0,1,14.7,14.7,99.9%,3,25
2015,4,WR,26,Eric Decker (FA),4,5,46,11.5,,,1,0,0,0,0,1,14.6,14.6,0.6%,1,26
2015,4,WR,27,Marquess Wilson (FA),6,9,80,13.3,,,0,0,0,0,0,1,14.0,14.0,0.0%,1,35
2015,4,WR,28,Terrance Williams (FA),3,10,49,16.3,,,1,0,0,0,0,1,13.9,13.9,0.0%,1,24
2015,4,WR,29,Travis Benjamin (FA),6,10,79,13.2,,,0,0,0,0,0,1,13.9,13.9,0.0%,0,18
2015,4,WR,30,T.Y. Hilton (FA),7,13,67,9.6,,,0,0,0,0,0,1,13.7,13.7,0.2%,0,17
2015,4,WR,31,Donte Moncrief (FA),6,9,75,12.5,,,0,0,0,0,0,1,13.5,13.5,0.0%,1,21
2015,4,WR,32,Jamison Crowder (BUF),7,12,65,9.3,,,0,0,0,0,0,1,13.5,13.5,6.0%,1,22
2015,4,WR,33,Darrius Heyward-Bey (FA),4,5,31,7.8,,,1,0,0,0,0,1,13.1,13.1,0.0%,0,12
2015,4,WR,34,Miles Austin (FA),2,3,51,25.5,,,1,0,0,0,0,1,13.1,13.1,0.0%,1,39
2015,4,WR,35,Michael Crabtree (FA),5,6,80,16.0,,,0,0,0,0,0,1,13.0,13.0,0.0%,1,25
2015,4,WR,36,Adam Thielen (MIN),6,8,70,11.7,,,0,0,0,0,0,1,13.0,13.0,90.4%,0,18
2015,4,WR,37,Doug Baldwin (FA),3,4,36,12.0,,,1,0,0,0,0,1,12.6,12.6,0.0%,1,24
2015,4,WR,38,Brandon Tate (FA),1,1,55,55.0,,,1,0,0,0,0,1,12.5,12.5,0.0%,1,55
2015,4,WR,39,Mohamed Sanu Sr. (MIA),4,6,84,21.0,,,0,0,0,0,0,1,12.4,12.4,0.0%,2,52
2015,4,WR,40,Cole Beasley (FA),6,6,62,10.3,,,0,0,0,0,0,1,12.2,12.2,0.3%,0,19
2015,4,WR,41,Rueben Randle (FA),3,6,31,10.3,,,1,0,0,0,0,1,12.1,12.1,0.0%,1,22
2015,4,WR,42,Allen Robinson II (LAR),4,12,80,20.0,,,0,0,0,0,0,1,12.0,12.0,89.4%,1,48
2015,4,WR,43,Dontrelle Inman (FA),3,5,88,29.3,,,0,0,0,0,0,1,11.8,11.8,0.0%,1,68
2015,4,WR,44,Stedman Bailey (FA),2,3,30,15.0,,,1,0,0,0,0,1,11.0,11.0,0.0%,0,18
2015,4,WR,45,Michael Floyd (FA),5,7,59,11.8,,,0,0,0,0,0,1,10.9,10.9,0.0%,1,22
2015,4,WR,46,Jarvis Landry (NO),4,12,40,10.0,,,0,2,29,0,0,1,10.9,10.9,61.7%,1,20
2015,4,WR,47,Calvin Johnson (FA),7,11,56,8.0,,,0,0,0,0,1,1,10.6,10.6,0.1%,0,15
2015,4,WR,48,Michael Campanaro (FA),2,2,16,8.0,,,0,1,9,1,0,1,10.5,10.5,0.0%,0,9
2015,4,WR,49,Jermaine Kearse (FA),2,2,84,42.0,,,0,0,0,0,0,1,10.4,10.4,0.0%,2,50
2015,4,WR,50,Emmanuel Sanders (FA),3,6,68,22.7,,,0,0,0,0,0,1,9.8,9.8,0.2%,1,43
2015,4,WR,51,Keith Mumphery (FA),4,7,56,14.0,,,0,0,0,0,0,1,9.6,9.6,0.0%,1,26
2015,4,WR,52,Ryan Grant (FA),5,7,45,9.0,,,0,0,0,0,0,1,9.5,9.5,0.0%,0,16
2015,4,WR,53,Brenton Bersin (FA),4,4,54,13.5,,,0,0,0,0,0,1,9.4,9.4,0.0%,1,30
2015,4,WR,54,Randall Cobb (GB),5,8,44,8.8,,,0,0,0,0,0,1,9.4,9.4,3.5%,0,19
2015,4,WR,55,Chris Hogan (FA),5,5,43,8.6,,,0,0,0,0,0,1,9.3,9.3,0.0%,0,13
2015,4,WR,56,Antonio Brown (FA),5,9,42,8.4,,,0,0,0,0,0,1,9.2,9.2,0.5%,0,17
2015,4,WR,57,Odell Beckham Jr. (FA),5,12,38,7.6,,,0,0,0,0,0,1,8.8,8.8,13.6%,0,9
2015,4,WR,58,Jason Avant (FA),4,5,43,10.8,,,0,0,0,0,0,1,8.3,8.3,0.0%,0,13
2015,4,WR,59,Taylor Gabriel (FA),4,5,22,5.5,,,0,0,0,0,0,1,8.2,8.2,0.1%,0,10
2015,4,WR,60,Jordan Matthews (SF),3,8,50,16.7,,,0,0,0,0,0,1,8.0,8.0,0.0%,1,30
2015,4,WR,61,Tyler Lockett (SEA),4,5,58,14.5,,,0,1,1,0,1,1,7.9,7.9,88.8%,1,23
2015,4,WR,62,Julio Jones (TB),4,6,38,9.5,,,0,0,0,0,0,1,7.8,7.8,35.7%,0,19
2015,4,WR,63,Brice Butler (FA),1,1,67,67.0,,,0,0,0,0,0,1,7.7,7.7,0.0%,1,67
2015,4,WR,64,Torrey Smith (FA),2,5,54,27.0,,,0,0,0,0,0,1,7.4,7.4,0.0%,1,47
2015,4,WR,65,Nelson Agholor (NE),3,4,64,21.3,,,0,0,0,0,1,1,7.4,7.4,0.6%,1,45
2015,4,WR,66,Quinton Patton (FA),2,2,53,26.5,,,0,0,0,0,0,1,7.3,7.3,0.2%,1,40
2015,4,WR,67,Chris Conley (HOU),2,7,53,26.5,,,0,0,0,0,0,1,7.3,7.3,0.9%,1,44
2015,4,WR,68,Steve Johnson (FA),4,8,32,8.0,,,0,0,0,0,0,1,7.2,7.2,0.0%,0,13
2015,4,WR,69,Golden Tate (FA),3,4,29,9.7,,,0,1,6,0,0,1,6.5,6.5,0.0%,1,22
2015,4,WR,70,Brandin Cooks (HOU),4,8,25,6.3,,,0,0,0,0,0,1,6.5,6.5,95.0%,0,13
2015,4,WR,71,Steve Smith (FA),4,7,24,6.0,,,0,0,0,0,0,1,6.4,6.4,0.0%,0,11
2015,4,WR,72,Mike Evans (TB),3,8,32,10.7,,,0,0,0,0,0,1,6.2,6.2,99.3%,1,21
2015,4,WR,73,Marques Colston (FA),4,5,19,4.8,,,0,0,0,0,0,1,5.9,5.9,0.0%,0,7
2015,4,WR,74,Louis Murphy (FA),3,4,26,8.7,,,0,0,0,0,0,1,5.6,5.6,0.0%,0,11
2015,4,WR,75,Percy Harvin (FA),3,8,26,8.7,,,0,0,0,0,0,1,5.6,5.6,0.1%,0,13
2015,4,WR,76,Rashad Ross (FA),1,3,43,43.0,,,0,0,0,0,0,1,5.3,5.3,0.0%,1,43
2015,4,WR,77,Bryan Walters (FA),2,3,27,13.5,,,0,0,0,0,0,1,4.7,4.7,0.0%,0,14
2015,4,WR,78,Andrew Hawkins (FA),2,3,27,13.5,,,0,0,0,0,0,1,4.7,4.7,0.0%,0,18
2015,4,WR,79,Greg Jennings (FA),3,7,15,5.0,,,0,0,0,0,0,1,4.5,4.5,0.0%,0,9
2015,4,WR,80,Robert Woods (TEN),3,5,33,11.0,,,0,0,0,0,1,1,4.3,4.3,77.4%,0,17
2015,4,WR,81,Anquan Boldin (FA),3,7,12,4.0,,,0,0,0,0,0,1,4.2,4.2,0.1%,0,8
2015,4,WR,82,Lance Moore (FA),2,3,21,10.5,,,0,0,0,0,0,1,4.1,4.1,0.0%,0,17
2015,4,WR,83,Brandon Coleman (FA),1,1,30,30.0,,,0,0,0,0,0,1,4.0,4.0,0.0%,1,30
2015,4,WR,84,Devin Smith (FA),2,6,14,7.0,,,0,0,0,0,0,1,3.4,3.4,0.0%,0,7
2015,4,WR,85,Phillip Dorsett II (HOU),2,3,7,3.5,,,0,1,4,0,0,1,3.1,3.1,0.1%,0,6
2015,4,WR,86,Chris Matthews (FA),1,1,21,21.0,,,0,0,0,0,0,1,3.1,3.1,0.0%,1,21
2015,4,WR,87,Malcom Floyd (FA),1,2,20,20.0,,,0,0,0,0,0,1,3.0,3.0,,1,20
2015,4,WR,88,Jaron Brown (FA),1,2,20,20.0,,,0,0,0,0,0,1,3.0,3.0,0.0%,1,20
2015,4,WR,89,Marlon Brown (FA),2,4,9,4.5,,,0,0,0,0,0,1,2.9,2.9,0.0%,0,8
2015,4,WR,90,Roddy White (FA),2,4,8,4.0,,,0,0,0,0,0,1,2.8,2.8,0.0%,0,4
2015,4,WR,91,Markus Wheaton (FA),1,1,18,18.0,,,0,0,0,0,0,1,2.8,2.8,0.0%,0,18
2015,4,WR,92,Rishard Matthews (FA),1,3,16,16.0,,,0,0,0,0,0,1,2.6,2.6,0.0%,0,16
2015,4,WR,93,Griff Whalen (FA),1,1,16,16.0,,,0,0,0,0,0,1,2.6,2.6,0.0%,0,16
2015,4,WR,94,Bennie Fowler III (FA),1,1,11,11.0,,,0,0,0,0,0,1,2.1,2.1,0.0%,0,11
2015,4,WR,95,Sammie Coates (FA),1,2,11,11.0,,,0,0,0,0,0,1,2.1,2.1,0.0%,0,11
2015,4,WR,96,Marvin Jones Jr. (JAC),1,2,4,4.0,,,0,1,6,0,0,1,2.0,2.0,32.8%,0,4
2015,4,WR,97,Nick Williams (FA),1,1,8,8.0,,,0,0,0,0,0,1,1.8,1.8,0.0%,0,8
2015,4,WR,98,Brian Hartline (FA),1,1,7,7.0,,,0,0,0,0,0,1,1.7,1.7,0.0%,0,7
2015,4,WR,99,De'Anthony Thomas (FA),1,1,11,11.0,,,0,2,-4,0,0,1,1.7,1.7,0.0%,0,11
2015,4,WR,100,Corey Brown (FA),1,3,3,3.0,,,0,0,0,0,0,1,1.3,1.3,0.2%,0,3
2015,4,WR,101,Tony Washington (FA),0,0,0,0,,,0,1,8,0,0,1,0.8,0.8,,0,0
2015,4,WR,102,J.J. Jones (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2015,4,WR,103,Josh Bellamy (FA),0,3,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2015,4,WR,104,Marcus Thigpen (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2015,4,WR,105,Corey Fuller (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2015,4,WR,106,B.J. Daniels (FA),1,1,12,12.0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,12
2015,4,WR,107,Duke Williams (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2015,4,WR,108,Brian Quick (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
